_id,ValueID,value,timeStamp
5dde49ab8e15b3086c0c7540,12430012063.Z1_Axis.Actual_Position_MCS,-424.26,2019-11-27 10:03:37.171
5dde49ab8e15b3086c0c754d,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:03:37.369
5dde49b08e15b3086c0c7654,12430012063.Z1_Axis.Actual_Position_MCS,-413.52,2019-11-27 10:03:41.975
5dde49b08e15b3086c0c7662,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:03:42.175
5dde49b08e15b3086c0c7678,12430012063.Z1_Axis.Actual_Position_MCS,-421.92,2019-11-27 10:03:42.374
5dde49b18e15b3086c0c768a,12430012063.Z1_Axis.Actual_Position_MCS,-424.51,2019-11-27 10:03:42.583
5dde49b18e15b3086c0c7699,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:03:42.774
5dde49b58e15b3086c0c778c,12430012063.Z1_Axis.Actual_Position_MCS,-425.03,2019-11-27 10:03:47.210
5dde49b58e15b3086c0c779f,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:03:47.424
5dde49b68e15b3086c0c77c1,12430012063.Z1_Axis.Actual_Position_MCS,-424.26,2019-11-27 10:03:47.912
5dde49b68e15b3086c0c77d4,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:03:47.974
5dde49bb8e15b3086c0c78cf,12430012063.Z1_Axis.Actual_Position_MCS,-418.32,2019-11-27 10:03:52.583
5dde49bb8e15b3086c0c78de,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:03:52.789
5dde49bb8e15b3086c0c78f0,12430012063.Z1_Axis.Actual_Position_MCS,-415.52,2019-11-27 10:03:52.974
5dde49bb8e15b3086c0c7905,12430012063.Z1_Axis.Actual_Position_MCS,-424.26,2019-11-27 10:03:53.181
5dde49bb8e15b3086c0c7911,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:03:53.374
5dde49c08e15b3086c0c7a21,12430012063.Z1_Axis.Actual_Position_MCS,-413.29,2019-11-27 10:03:57.977
5dde49c08e15b3086c0c7a2f,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:03:58.248
5dde49c08e15b3086c0c7a3e,12430012063.Z1_Axis.Actual_Position_MCS,-423.49,2019-11-27 10:03:58.375
5dde49c18e15b3086c0c7a50,12430012063.Z1_Axis.Actual_Position_MCS,-424.86,2019-11-27 10:03:58.580
5dde49c18e15b3086c0c7a5f,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:03:58.788
5dde49c58e15b3086c0c7b3d,12430012063.Z1_Axis.Actual_Position_MCS,-424.14,2019-11-27 10:04:03.216
5dde49c58e15b3086c0c7b51,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:04:03.391
5dde49c68e15b3086c0c7b60,12430012063.Z1_Axis.Actual_Position_MCS,-413.27,2019-11-27 10:04:03.630
5dde49c68e15b3086c0c7b72,12430012063.Z1_Axis.Actual_Position_MCS,-424.26,2019-11-27 10:04:03.833
5dde49c68e15b3086c0c7b80,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:04:04.011
5dde49cb8e15b3086c0c7c82,12430012063.Z1_Axis.Actual_Position_MCS,-415.93,2019-11-27 10:04:08.609
5dde49cb8e15b3086c0c7c93,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:04:08.783
5dde49cb8e15b3086c0c7ca5,12430012063.Z1_Axis.Actual_Position_MCS,-417.74,2019-11-27 10:04:08.980
5dde49cb8e15b3086c0c7cbb,12430012063.Z1_Axis.Actual_Position_MCS,-424.26,2019-11-27 10:04:09.175
5dde49cb8e15b3086c0c7cc9,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:04:09.376
5dde49d08e15b3086c0c7dd2,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:04:13.974
5dde49d08e15b3086c0c7df0,12430012063.Z1_Axis.Actual_Position_MCS,-424.07,2019-11-27 10:04:14.376
5dde49d18e15b3086c0c7e02,12430012063.Z1_Axis.Actual_Position_MCS,-425.13,2019-11-27 10:04:14.571
5dde49d18e15b3086c0c7e12,12430012063.Z1_Axis.Actual_Position_MCS,-425.26,2019-11-27 10:04:14.796
5dde49d58e15b3086c0c7f11,12430012063.Z1_Axis.Actual_Position_MCS,-422.72,2019-11-27 10:04:19.213
5dde49d58e15b3086c0c7f25,12430012063.Z1_Axis.Actual_Position_MCS,-413.26,2019-11-27 10:04:19.400
